 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
0.495712,3.03176,-0.0069384,1.54545,49.5694,10.6353,0.772201,0.830585,-0.0148033,0.99989,8.71092,0.0502614,-3.04269,-3.06642,-3.06146,-3.05412,7.9388,9.54141,9.20658
0.497745,3.02568,-0.0067101,1.54511,49.6197,10.6495,0.770307,0.829965,-0.0148196,0.99989,8.71018,0.0502513,-3.09291,-3.11663,-3.11171,-3.10433,7.93995,9.54005,9.20787
0.499795,3.01961,-0.0064816,1.54478,49.6699,10.6637,0.770992,0.832208,-0.0148222,0.99989,8.70943,0.050242,-3.1431,-3.16687,-3.16194,-3.15453,7.93852,9.54155,9.20917
0.501861,3.01356,-0.0062529,1.54446,49.7202,10.6779,0.770147,0.832831,-0.0148112,0.99989,8.70869,0.0502336,-3.19332,-3.21707,-3.21216,-3.20473,7.93862,9.54143,9.21049
0.503941,3.00751,-0.0060242,1.54415,49.7704,10.692,0.767934,0.832067,-0.0147866,0.999891,8.70794,0.0502262,-3.24357,-3.26723,-3.26238,-3.25493,7.94009,9.53992,9.21183
0.506034,3.00148,-0.0057954,1.54386,49.8206,10.706,0.767132,0.832868,-0.0147483,0.999891,8.7072,0.0502198,-3.29381,-3.31741,-3.31259,-3.30513,7.94015,9.53998,9.21318
0.508139,2.99546,-0.0055666,1.54357,49.8708,10.7201,0.766427,0.833573,-0.0146964,0.999892,8.70646,0.0502141,-3.34406,-3.36757,-3.36279,-3.35532,7.94012,9.53995,9.21455
0.510254,2.98946,-0.0053378,1.5433,49.921,10.734,0.765916,0.83452,-0.0146309,0.999893,8.70573,0.0502095,-3.39431,-3.41773,-3.41298,-3.40552,7.93989,9.54016,9.21593
0.512379,2.98346,-0.0051092,1.54304,49.9713,10.7479,0.766239,0.836444,-0.0145518,0.999894,8.70499,0.0502058,-3.44457,-3.46789,-3.46318,-3.45572,7.93884,9.54135,9.21732
0.514512,2.97748,-0.0048807,1.54279,50.0215,10.7618,0.764454,0.835929,-0.014459,0.999896,8.70427,0.050203,-3.49487,-3.51801,-3.51336,-3.50592,7.93989,9.54011,9.21872
0.516652,2.97151,-0.0046524,1.54255,50.0717,10.7756,0.764874,0.837858,-0.0143527,0.999897,8.70354,0.0502011,-3.54515,-3.56815,-3.56354,-3.55613,7.93875,9.54131,9.22014
0.518798,2.96555,-0.0044243,1.54233,50.1219,10.7894,0.762966,0.837362,-0.0142327,0.999899,8.70283,0.0502001,-3.59548,-3.61826,-3.61372,-3.60634,7.93994,9.5401,9.22157
0.520948,2.9596,-0.0041965,1.54211,50.1721,10.8031,0.763473,0.839266,-0.0140992,0.999901,8.70211,0.0502002,-3.6458,-3.66839,-3.6639,-3.65656,7.93872,9.5413,9.22301
0.523101,2.95367,-0.0039691,1.54191,50.2223,10.8168,0.761355,0.838645,-0.0139521,0.999903,8.70141,0.050201,-3.69616,-3.71849,-3.71408,-3.70679,7.94013,9.53997,9.22446
0.525257,2.94774,-0.0037421,1.54171,50.2725,10.8305,0.760957,0.839582,-0.0137914,0.999905,8.70071,0.0502028,-3.74652,-3.7686,-3.76426,-3.75702,7.93983,9.54021,9.22592
0.527413,2.94183,-0.0035155,1.54153,50.3227,10.8441,0.761335,0.841328,-0.0136172,0.999907,8.70002,0.0502056,-3.7969,-3.81872,-3.81444,-3.80726,7.93876,9.54127,9.22739
0.529569,2.93593,-0.0032894,1.54136,50.3729,10.8576,0.759278,0.840722,-0.0134295,0.99991,8.69934,0.0502093,-3.84732,-3.86881,-3.86463,-3.85752,7.94013,9.53999,9.22886
0.531723,2.93005,-0.0030638,1.5412,50.4231,10.8711,0.758669,0.841331,-0.0132283,0.999912,8.69867,0.0502139,-3.89775,-3.91891,-3.91482,-3.90778,7.94007,9.53993,9.23035
0.533874,2.92417,-0.0028388,1.54105,50.4733,10.8846,0.758289,0.842322,-0.0130136,0.999915,8.69801,0.0502194,-3.94819,-3.96902,-3.96501,-3.95806,7.93979,9.54026,9.23184
0.536022,2.91831,-0.0026145,1.54092,50.5235,10.898,0.758553,0.843973,-0.0127854,0.999918,8.69737,0.0502259,-3.99865,-4.01914,-4.0152,-4.00835,7.93887,9.54127,9.23334
0.538164,2.91246,-0.0023908,1.54079,50.5737,10.9114,0.756724,0.843276,-0.0125438,0.999921,8.69673,0.0502334,-4.04917,-4.06924,-4.06541,-4.05866,7.94006,9.53994,9.23485
0.5403,2.90661,-0.0021678,1.54068,50.624,10.9247,0.75608,0.84392,-0.0122888,0.999924,8.6961,0.0502417,-4.09969,-4.11935,-4.11562,-4.10898,7.94008,9.53996,9.23636
0.542428,2.90079,-0.0019456,1.54058,50.6742,10.938,0.755458,0.844542,-0.0120205,0.999928,8.69549,0.050251,-4.15024,-4.16947,-4.16584,-4.15932,7.94009,9.53997,9.23788
0.544548,2.88916,-0.0015038,1.5404,50.7245,10.9645,0.754889,0.845111,-0.0117388,0.999931,8.69489,0.0502613,-4.20081,-4.21959,-4.21607,-4.20967,7.94006,9.53995,9.2394
0.546658,2.88337,-0.0012843,1.54033,50.7747,10.9777,0.754273,0.845727,-0.0114437,0.999934,8.69431,0.0502726,-4.25142,-4.26973,-4.2663,-4.26005,7.94009,9.53998,9.24093
0.548756,2.87759,-0.0010657,1.54028,50.825,10.9908,0.753671,0.846329,-0.0111354,0.999938,8.69374,0.0502847,-4.30205,-4.31987,-4.31655,-4.31044,7.94012,9.54002,9.24246
0.550842,2.87182,-0.0008481,1.54023,50.8753,11.0039,0.753183,0.846817,-0.0108139,0.999942,8.69319,0.0502978,-4.35271,-4.37001,-4.36681,-4.36086,7.94005,9.53995,9.244
0.552915,2.86606,-0.0006316,1.54019,50.9256,11.0169,0.753032,0.84779,-0.0104791,0.999945,8.69265,0.0503119,-4.4034,-4.42018,-4.41709,-4.41129,7.93966,9.54039,9.24553
0.554972,2.86031,-0.0004163,1.54016,50.9759,11.0299,0.753243,0.849093,-0.0101312,0.999949,8.69213,0.050327,-4.45412,-4.47036,-4.46738,-4.46175,7.93893,9.54118,9.24707
0.557014,2.85458,-0.0002021,1.54015,51.0262,11.0429,0.751623,0.848377,-0.0097702,0.999952,8.69163,0.050343,-4.50489,-4.52053,-4.51768,-4.51224,7.94004,9.53996,9.24861
0.559039,2.84885,1.09e-05,1.54014,51.0766,11.0558,0.751127,0.848873,-0.009396,0.999956,8.69114,0.05036,-4.55569,-4.57072,-4.568,-4.56275,7.94005,9.53998,9.25016
0.561046,2.84314,0.0002226,1.54015,51.1269,11.0687,0.75064,0.84936,-0.0090088,0.999959,8.69068,0.050378,-4.60652,-4.62093,-4.61834,-4.61328,7.94007,9.54,9.2517
0.563033,2.83744,0.000433,1.54017,51.1773,11.0815,0.75022,0.84978,-0.0086086,0.999963,8.69023,0.0503969,-4.65738,-4.67116,-4.66869,-4.66384,7.94004,9.53998,9.25324
0.564999,2.83175,0.0006421,1.54019,51.2277,11.0943,0.749803,0.850197,-0.0081955,0.999966,8.68981,0.0504169,-4.70829,-4.7214,-4.71906,-4.71443,7.94003,9.53998,9.25479
0.566944,2.82607,0.0008497,1.54023,51.2781,11.1071,0.749367,0.850633,-0.0077694,0.99997,8.6894,0.0504379,-4.75923,-4.77166,-4.76946,-4.76505,7.94006,9.54001,9.25633
0.568866,2.8204,0.0010558,1.54028,51.3286,11.1198,0.749544,0.85161,-0.0073305,0.999973,8.68902,0.0504598,-4.81021,-4.82194,-4.81987,-4.8157,7.9395,9.54061,9.25787
0.570764,2.81474,0.0012605,1.54034,51.379,11.1324,0.749686,0.852392,-0.0068788,0.999976,8.68866,0.0504828,-4.86122,-4.87224,-4.87031,-4.86638,7.93899,9.54103,9.25941
0.572636,2.8091,0.0014636,1.5404,51.4295,11.1451,0.748322,0.851678,-0.0064143,0.999979,8.68832,0.0505067,-4.91229,-4.92256,-4.92077,-4.91709,7.94002,9.53998,9.26095
0.574483,2.80347,0.001665,1.54048,51.48,11.1577,0.747992,0.852008,-0.005937,0.999982,8.68801,0.0505317,-4.9634,-4.9729,-4.97125,-4.96784,7.94003,9.54,9.26248
0.576301,2.79785,0.0018648,1.54057,51.5305,11.1702,0.747686,0.852314,-0.0054472,0.999985,8.68772,0.0505578,-5.01455,-5.02326,-5.02176,-5.01862,7.94005,9.54002,9.26401
0.578091,2.79223,0.002063,1.54067,51.5811,11.1827,0.747447,0.852553,-0.0049447,0.999988,8.68746,0.0505847,-5.06574,-5.07365,-5.07229,-5.06943,7.94002,9.54,9.26554
0.579851,2.78664,0.0022593,1.54078,51.6317,11.1952,0.747215,0.852785,-0.0044297,0.99999,8.68722,0.0506128,-5.11698,-5.12406,-5.12285,-5.12029,7.94001,9.53999,9.26706
0.58158,2.78105,0.0024538,1.5409,51.6823,11.2077,0.746979,0.853021,-0.0039023,0.999992,8.68701,0.0506419,-5.16826,-5.1745,-5.17345,-5.17118,7.94003,9.54002,9.26858
0.583277,2.77547,0.0026465,1.54102,51.7329,11.2201,0.746785,0.853215,-0.0033624,0.999994,8.68682,0.0506721,-5.21959,-5.22497,-5.22406,-5.2221,7.94004,9.54003,9.27009
0.58494,2.7699,0.0028373,1.54116,51.7836,11.2324,0.746649,0.853351,-0.0028101,0.999996,8.68666,0.0507033,-5.27097,-5.27547,-5.27471,-5.27307,7.94002,9.54001,9.2716
0.58657,2.76435,0.0030262,1.54131,51.8343,11.2447,0.746535,0.853465,-0.0022456,0.999997,8.68653,0.0507355,-5.3224,-5.32599,-5.3254,-5.32408,7.94,9.54,9.2731
0.588163,2.75881,0.003213,1.54146,51.885,11.257,0.746432,0.853568,-0.0016688,0.999999,8.68643,0.0507689,-5.37388,-5.37655,-5.37611,-5.37513,7.94,9.54,9.2746
0.58972,2.75327,0.0033978,1.54163,51.9358,11.2693,0.746342,0.853658,-0.0010799,0.999999,8.68636,0.0508032,-5.42541,-5.42714,-5.42686,-5.42622,7.94002,9.54002,9.27608
0.59124,2.74775,0.0035805,1.5418,51.9866,11.2815,0.746286,0.853714,-0.0004788,1,8.68632,0.0508387,-5.477,-5.47776,-5.47764,-5.47735,7.94004,9.54004,9.27756
0.59272,2.74224,0.0037611,1.54199,52.0375,11.2937,0.747192,0.854608,0.0001343,1,8.68632,0.0508753,-5.52863,-5.52842,-5.52845,-5.52853,7.93912,9.54092,9.27904
0.59416,2.73674,0.0039395,1.54218,52.0883,11.3058,0.746983,0.854313,0.0007593,1,8.68634,0.050913,-5.58033,-5.57911,-5.57931,-5.57976,7.93936,9.54065,9.2805
0.595559,2.73126,0.0041157,1.54238,52.1392,11.3179,0.746395,0.853605,0.0013962,0.999999,8.68639,0.0509517,-5.63207,-5.62984,-5.6302,-5.63103,7.94,9.54,9.28195
0.596916,2.72578,0.0042896,1.54259,52.1902,11.33,0.746483,0.853517,0.0020449,0.999998,8.68648,0.0509916,-5.68388,-5.68061,-5.68113,-5.68235,7.94,9.54,9.2834
0.598229,2.72031,0.0044612,1.54281,52.2412,11.342,0.746595,0.853405,0.0027054,0.999996,8.6866,0.0510325,-5.73574,-5.73141,-5.7321,-5.73372,7.94001,9.54001,9.28483
0.599499,2.71486,0.0046304,1.54304,52.2922,11.354,0.746738,0.853262,0.0033776,0.999994,8.68676,0.0510747,-5.78766,-5.78226,-5.78312,-5.78514,7.94003,9.54002,9.28626
0.600722,2.70941,0.0047972,1.54327,52.3433,11.3659,0.746911,0.853089,0.0040613,0.999992,8.68695,0.0511179,-5.83964,-5.83315,-5.83417,-5.83661,7.94005,9.54003,9.28767
0.601899,2.70398,0.0049616,1.54352,52.3944,11.3778,0.747128,0.852872,0.0047565,0.999989,8.68718,0.0511623,-5.89169,-5.88408,-5.88527,-5.88813,7.94006,9.54004,9.28907
0.603028,2.69856,0.0051235,1.54377,52.4456,11.3897,0.747401,0.852599,0.0054632,0.999985,8.68744,0.0512078,-5.94379,-5.93505,-5.93641,-5.93971,7.94005,9.54003,9.29046
0.604108,2.69315,0.0052828,1.54403,52.4968,11.4015,0.747732,0.852268,0.0061813,0.999981,8.68774,0.0512545,-5.99596,-5.98607,-5.9876,-5.99134,7.94003,9.53999,9.29184
0.605138,2.68775,0.0054396,1.5443,52.548,11.4133,0.748066,0.851934,0.0069106,0.999976,8.68808,0.0513024,-6.04819,-6.03713,-6.03884,-6.04302,7.94003,9.53999,9.2932
0.606117,2.68236,0.0055938,1.54457,52.5993,11.4251,0.748446,0.851554,0.0076511,0.999971,8.68846,0.0513513,-6.10049,-6.08825,-6.09012,-6.09476,7.94003,9.53999,9.29456
0.607044,2.67698,0.0057452,1.54486,52.6507,11.4368,0.748866,0.851134,0.0084027,0.999965,8.68887,0.0514016,-6.15285,-6.13941,-6.14146,-6.14656,7.94003,9.53998,9.2959
0.607918,2.67161,0.005894,1.54515,52.7021,11.4485,0.749323,0.850677,0.0091654,0.999958,8.68933,0.0514529,-6.20528,-6.19062,-6.19284,-6.19841,7.94004,9.53997,9.29722
0.608738,2.66625,0.0060401,1.54544,52.7535,11.4602,0.74982,0.85018,0.009939,0.999951,8.68982,0.0515055,-6.25778,-6.24188,-6.24428,-6.25033,7.94004,9.53996,9.29853
0.609502,2.6609,0.0061834,1.54575,52.8051,11.4718,0.750358,0.849642,0.0107234,0.999942,8.69036,0.0515592,-6.31035,-6.29319,-6.29577,-6.3023,7.94005,9.53996,9.29983
0.61021,2.65557,0.0063238,1.54606,52.8566,11.4834,0.750936,0.849064,0.0115186,0.999934,8.69094,0.0516143,-6.36299,-6.34456,-6.34731,-6.35434,7.94005,9.53995,9.30111
0.61086,2.65024,0.0064615,1.54638,52.9082,11.495,0.751556,0.848444,0.0123245,0.999924,8.69156,0.0516705,-6.4157,-6.39598,-6.39891,-6.40644,7.94006,9.53994,9.30238
0.611452,2.64493,0.0065962,1.54671,52.9599,11.5065,0.752218,0.847782,0.013141,0.999914,8.69223,0.0517279,-6.46849,-6.44746,-6.45057,-6.4586,7.94007,9.53993,9.30363
0.611984,2.63963,0.0067281,1.54704,53.0116,11.518,0.752921,0.847079,0.013968,0.999902,8.69293,0.0517866,-6.52134,-6.49899,-6.50228,-6.51083,7.94009,9.53993,9.30486
0.612456,2.63433,0.006857,1.54738,53.0634,11.5294,0.753666,0.846334,0.0148054,0.99989,8.69369,0.0518465,-6.57428,-6.55059,-6.55405,-6.56312,7.9401,9.53993,9.30607
0.612866,2.62905,0.006983,1.54773,53.1153,11.5409,0.754463,0.845537,0.0156531,0.999877,8.69448,0.0519076,-6.62729,-6.60224,-6.60588,-6.61548,7.94011,9.53992,9.30727
0.613213,2.62378,0.0071059,1.54808,53.1672,11.5522,0.755329,0.84467,0.016511,0.999864,8.69533,0.0519701,-6.68037,-6.65396,-6.65778,-6.6679,7.9401,9.53988,9.30846
0.613497,2.61852,0.0072258,1.54844,53.2191,11.5636,0.75618,0.84382,0.0173791,0.999849,8.69622,0.0520339,-6.73354,-6.70573,-6.70973,-6.7204,7.94015,9.53991,9.30962
0.613716,2.61326,0.0073427,1.5488,53.2712,11.5749,0.757081,0.842919,0.0182572,0.999833,8.69715,0.0520988,-6.78678,-6.75757,-6.76176,-6.77296,7.9402,9.53993,9.31077
0.613869,2.60802,0.0074565,1.54917,53.3233,11.5862,0.758111,0.841889,0.0191452,0.999817,8.69814,0.0521651,-6.84011,-6.80948,-6.81384,-6.82559,7.94017,9.53987,9.31189
0.613955,2.59757,0.0076747,1.54993,53.3754,11.6087,0.75916,0.84084,0.0200431,0.999799,8.69917,0.0522326,-6.89352,-6.86145,-6.866,-6.8783,7.94016,9.53984,9.313
0.613974,2.59237,0.0077791,1.55032,53.4277,11.6198,0.760256,0.839744,0.0209507,0.99978,8.70025,0.0523016,-6.94701,-6.91349,-6.91822,-6.93108,7.94016,9.53981,9.31409
0.613923,0.561969,0.0078803,1.55071,53.48,11.631,0.761376,0.838624,0.021868,0.999761,8.70138,0.0523717,-7.00058,-6.96559,-6.97051,-6.98393,7.94019,9.53981,9.31516
0.613803,-13.6051,0.0079783,1.5511,53.5323,11.6334,0.762523,0.837477,0.0227948,0.99974,8.70257,0.0524433,-7.05424,-7.01777,-7.02287,-7.03686,7.94024,9.53983,9.31621
0.613612,-13.5767,0.0080731,1.5515,53.5848,11.5748,0.76369,0.83631,0.0237311,0.999718,8.7038,0.0525161,-7.10799,-7.07002,-7.0753,-7.08986,7.94032,9.53987,9.31724
0.613349,-13.549,0.0081646,1.55191,53.6373,11.516,0.765048,0.834952,0.0246767,0.999695,8.70508,0.0525903,-7.16182,-7.12234,-7.12781,-7.14294,7.94027,9.53978,9.31825
0.613013,-13.522,0.0082529,1.55232,53.6899,11.457,0.766421,0.833579,0.0256316,0.999672,8.70642,0.0526658,-7.21575,-7.17474,-7.18039,-7.1961,7.94025,9.53973,9.31923
0.612603,-13.4957,0.008338,1.55274,53.7426,11.3978,0.7678,0.8322,0.0265956,0.999646,8.70781,0.0527427,-7.26976,-7.22721,-7.23305,-7.24934,7.94028,9.53972,9.3202
0.612119,-13.47,0.0084197,1.55315,53.7953,11.3385,0.769177,0.830823,0.0275686,0.99962,8.70926,0.052821,-7.32386,-7.27975,-7.28578,-7.30266,7.94037,9.53976,9.32114
0.611558,-13.445,0.0084982,1.55358,53.8481,11.2789,0.770551,0.829449,0.0285507,0.999592,8.71076,0.0529006,-7.37805,-7.33237,-7.33859,-7.35605,7.94052,9.53987,9.32207
0.610921,-13.4207,0.0085733,1.554,53.901,11.2192,0.772239,0.827761,0.0295415,0.999564,8.71231,0.0529816,-7.43235,-7.38508,-7.39149,-7.40953,7.94041,9.53971,9.32296
0.610206,-13.397,0.008645,1.55443,53.954,11.1592,0.773913,0.826087,0.0305411,0.999533,8.71392,0.053064,-7.48673,-7.43787,-7.44446,-7.4631,7.94037,9.53962,9.32384
0.609412,-13.3739,0.0087134,1.55487,54.0071,11.099,0.775579,0.824421,0.0315493,0.999502,8.71559,0.0531478,-7.54121,-7.49073,-7.49752,-7.51674,7.94039,9.5396,9.3247
0.608539,-13.3514,0.0087785,1.55531,54.0602,11.0386,0.777294,0.822706,0.032566,0.99947,8.71731,0.0532331,-7.59579,-7.54368,-7.55066,-7.57048,7.94043,9.53958,9.32553
0.607585,-13.3295,0.0088403,1.55575,54.1134,10.978,0.779053,0.820947,0.0335912,0.999436,8.71909,0.0533196,-7.65046,-7.59672,-7.60389,-7.6243,7.94048,9.53957,9.32633
0.606549,-13.3081,0.0088987,1.55619,54.1668,10.9171,0.780878,0.819122,0.0346246,0.9994,8.72093,0.0534077,-7.70524,-7.64984,-7.6572,-7.6782,7.94052,9.53956,9.32712
0.605431,-13.2874,0.0089537,1.55664,54.2202,10.856,0.782825,0.817175,0.0356663,0.999364,8.72283,0.0534972,-7.76012,-7.70305,-7.7106,-7.7322,7.9405,9.53948,9.32787
0.604229,-13.2671,0.0090055,1.55709,54.2737,10.7946,0.78478,0.815219,0.0367161,0.999326,8.72479,0.0535881,-7.81509,-7.75635,-7.76409,-7.78628,7.94054,9.53946,9.32861
0.602943,-13.2282,0.0090989,1.55799,54.3273,10.6711,0.786808,0.813192,0.0377738,0.999286,8.72681,0.0536805,-7.87017,-7.80974,-7.81768,-7.84045,7.94056,9.53942,9.32932
0.601571,-13.2095,0.0091406,1.55845,54.3809,10.6089,0.788869,0.811131,0.0388395,0.999246,8.72889,0.0537743,-7.92536,-7.86321,-7.87135,-7.89472,7.94061,9.53941,9.33
0.600113,-13.1913,0.009179,1.5589,54.4347,10.5465,0.791029,0.808971,0.0399129,0.999203,8.73103,0.0538695,-7.98065,-7.91679,-7.92512,-7.94908,7.94063,9.53936,9.33066
0.598568,-13.1736,0.0092141,1.55936,54.4886,10.4837,0.793222,0.806778,0.040994,0.999159,8.73323,0.0539664,-8.03605,-7.97045,-7.97899,-8.00353,7.94068,9.53933,9.3313
0.596935,-13.1563,0.0092458,1.55983,54.5426,10.4207,0.795436,0.804564,0.0420827,0.999114,8.7355,0.0540645,-8.09155,-8.02422,-8.03295,-8.05807,7.94077,9.53935,9.33191
0.595213,-13.1395,0.0092743,1.56029,54.5966,10.3574,0.797647,0.802353,0.0431788,0.999067,8.73783,0.0541643,-8.14716,-8.07807,-8.08701,-8.11271,7.94093,9.53944,9.33249
0.593401,-13.1231,0.0092994,1.56075,54.6508,10.2938,0.80024,0.79976,0.0442822,0.999019,8.74023,0.0542655,-8.20289,-8.13204,-8.14118,-8.16745,7.94077,9.5392,9.33305
0.591498,-13.1072,0.0093211,1.56122,54.705,10.2298,0.802726,0.797274,0.0453929,0.998969,8.74269,0.0543682,-8.25873,-8.1861,-8.19544,-8.22229,7.94079,9.53914,9.33358
0.589503,-13.0916,0.0093395,1.56169,54.7594,10.1656,0.805249,0.794751,0.0465107,0.998918,8.74522,0.0544724,-8.31468,-8.24026,-8.2498,-8.27722,7.94084,9.53911,9.33408
0.587416,-13.0764,0.0093546,1.56215,54.8139,10.101,0.807856,0.792144,0.0476355,0.998865,8.74781,0.0545781,-8.37074,-8.29452,-8.30427,-8.33226,7.94087,9.53906,9.33456
0.585235,-13.0616,0.0093665,1.56262,54.8685,10.036,0.810611,0.789389,0.0487672,0.99881,8.75047,0.0546854,-8.42692,-8.3489,-8.35885,-8.38739,7.94082,9.53892,9.33501
0.58296,-13.0471,0.0093752,1.56309,54.9231,9.97076,0.813319,0.786681,0.0499057,0.998754,8.7532,0.0547942,-8.48322,-8.40337,-8.41353,-8.44263,7.94089,9.5389,9.33543
0.58059,-13.0192,0.009383,1.56403,54.9779,9.83911,0.816067,0.783933,0.0510508,0.998696,8.756,0.0549045,-8.53963,-8.45795,-8.46833,-8.49797,7.94099,9.53891,9.33583
0.578123,-13.0057,0.0093822,1.5645,55.0328,9.77273,0.818943,0.781057,0.0522026,0.998637,8.75886,0.0550163,-8.59616,-8.51264,-8.52323,-8.55341,7.94104,9.53886,9.3362
0.57556,-12.9925,0.0093782,1.56497,55.0879,9.70596,0.821815,0.778185,0.0533608,0.998575,8.7618,0.0551298,-8.65281,-8.56743,-8.57825,-8.60896,7.94115,9.53888,9.33654
0.572899,-12.9795,0.009371,1.56543,55.143,9.6388,0.824854,0.775146,0.0545253,0.998512,8.76481,0.0552447,-8.70959,-8.62235,-8.63338,-8.66461,7.94118,9.5388,9.33685
0.570139,-12.9669,0.0093609,1.5659,55.1982,9.57123,0.827994,0.772006,0.0556961,0.998448,8.76788,0.0553612,-8.76649,-8.67738,-8.68862,-8.72037,7.94117,9.53869,9.33714
0.56728,-12.9545,0.0093473,1.56637,55.2536,9.50325,0.831085,0.768915,0.056873,0.998381,8.77103,0.0554793,-8.82351,-8.73251,-8.74398,-8.77624,7.94129,9.5387,9.33739
0.56432,-12.9424,0.009331,1.56684,55.3091,9.43485,0.834386,0.765614,0.0580559,0.998313,8.77425,0.055599,-8.88066,-8.78777,-8.79946,-8.83222,7.94128,9.53858,9.33762
0.56126,-12.9303,0.0093108,1.5673,55.3647,9.36601,0.837655,0.762345,0.0592447,0.998243,8.77755,0.0557202,-8.93794,-8.84314,-8.85506,-8.88831,7.94137,9.53856,9.33782
0.558097,-12.9188,0.0092896,1.56777,55.4204,9.29673,0.840956,0.759044,0.0604393,0.998172,8.78092,0.0558431,-8.99533,-8.89863,-8.91078,-8.94451,7.9415,9.53858,9.338
0.554832,-12.8957,0.0092377,1.56869,55.4762,9.15678,0.844498,0.755502,0.0616397,0.998098,8.78436,0.0559675,-9.05287,-8.95425,-8.96662,-9.00082,7.94147,9.53843,9.33814
0.551463,-12.8862,0.0092035,1.56916,55.5322,9.08609,0.847967,0.752033,0.0628455,0.998023,8.78788,0.0560933,-9.11054,-9.00998,-9.02259,-9.05724,7.94159,9.53843,9.33825
0.547991,-12.8691,0.0091489,1.56961,55.5883,9.0149,0.851708,0.748292,0.0640571,0.997946,8.79148,0.0562216,-9.16834,-9.06585,-9.07868,-9.11378,7.94152,9.53823,9.33834
0.544412,-12.8486,0.0091877,1.57007,55.6445,8.94324,0.855329,0.744671,0.0652727,0.997868,8.79515,0.0563483,-9.22627,-9.12183,-9.1349,-9.17044,7.94164,9.53823,9.3384
0.540729,-12.8487,0.0092708,1.57053,55.7009,8.87112,0.858953,0.741047,0.0664984,0.997787,8.7989,0.0564906,-9.28433,-9.17793,-9.19125,-9.22721,7.94184,9.5383,9.33843
0.536938,-13.0092,0.0070205,1.57094,55.7574,8.7984,0.862862,0.737138,0.0677076,0.997705,8.80272,0.0566831,-9.34252,-9.23419,-9.24774,-9.2841,7.94184,9.53817,9.33843
0.533049,-13.2515,0.0036139,1.57121,55.814,8.72416,0.866871,0.733129,0.0687975,0.997631,8.80662,0.0568904,-9.40074,-9.29066,-9.30442,-9.3411,7.94181,9.53801,9.33841
0.529079,-13.4098,0.0012033,1.57132,55.8709,8.64788,0.870921,0.729079,0.069713,0.997567,8.81059,0.0570762,-9.45891,-9.34737,-9.36131,-9.3982,7.94178,9.53789,9.33838
0.525047,-13.319,-0.0009708,1.57131,55.928,8.4916,0.874652,0.725348,0.0704643,0.997514,8.81461,0.057247,-9.51702,-9.40428,-9.41839,-9.45539,7.94213,9.53815,9.33835
0.520966,-13.2622,-0.001417,1.57125,55.9853,8.41281,0.878771,0.721229,0.0710504,0.997473,8.81867,0.0574014,-9.57509,-9.46141,-9.47564,-9.51265,7.94212,9.53808,9.33832
0.51685,-13.2096,-0.0018786,1.57117,56.0427,8.33362,0.882939,0.717061,0.0714729,0.997443,8.82277,0.0575398,-9.63309,-9.51873,-9.53304,-9.56998,7.94209,9.53799,9.33829
0.51271,-13.159,-0.0022984,1.57107,56.1002,8.25398,0.887141,0.712859,0.0717326,0.997424,8.82689,0.0576621,-9.69099,-9.57622,-9.59058,-9.62736,7.94203,9.53791,9.33828
0.508559,-13.1157,-0.0027066,1.57094,56.1579,8.17388,0.891366,0.708634,0.07183,0.997417,8.83102,0.0577688,-9.7488,-9.63387,-9.64824,-9.68477,7.94195,9.53782,9.33826
0.504409,-13.0921,-0.0030195,1.5708,56.2156,8.09326,0.895591,0.704409,0.0717654,0.997421,8.83515,0.0578597,-9.80648,-9.69166,-9.70601,-9.74221,7.94187,9.53775,9.33826
0.50027,-13.0799,-0.0030397,1.57064,56.2735,8.01197,0.899372,0.700628,0.0715389,0.997438,8.83928,0.0579351,-9.864,-9.74954,-9.76387,-9.79966,7.94221,9.53811,9.33827
0.496154,-13.058,-0.0026825,1.57036,56.3314,7.84708,0.90354,0.69646,0.0711504,0.997466,8.84339,0.0579953,-9.92139,-9.80755,-9.8218,-9.85711,7.94214,9.53809,9.33829
0.49207,-13.0447,-0.0024997,1.57023,56.3894,7.76343,0.907693,0.692307,0.0705996,0.997505,8.84747,0.0580404,-9.97862,-9.86566,-9.8798,-9.91454,7.94204,9.53805,9.33831
0.488028,-13.0293,-0.0023369,1.5701,56.4475,7.67896,0.911822,0.688177,0.0698858,0.997555,8.85152,0.0580706,-10.0357,-9.92385,-9.93784,-9.97195,7.94192,9.53801,9.33835
0.484038,-13.0117,-0.0022033,1.56999,56.5055,7.59365,0.915919,0.684081,0.0690082,0.997616,8.85551,0.0580859,-10.0925,-9.98211,-9.99591,-10.0293,7.94177,9.53796,9.33839
0.48011,-12.9919,-0.002103,1.56988,56.5636,7.50749,0.9196,0.6804,0.0679658,0.997688,8.85945,0.0580866,-10.1491,-10.0404,-10.054,-10.0866,7.94197,9.53827,9.33845
0.476255,-12.9697,-0.0020397,1.56978,56.6217,7.42046,0.923482,0.676517,0.0667571,0.997769,8.86331,0.0580731,-10.2055,-10.0987,-10.1121,-10.1439,7.94189,9.53832,9.3385
